Title: Estimation of stellar ages and masses using Gaussian process regression 
Authors: Bu Y., Kumar Y.B., Xie J., Pan J., Zhao G., Wu Y. 
Table: Masses and ages of stars from Ness data set
================================================================================
Byte-by-byte Description of file: apjsab8bcdt8_mrt.txt
--------------------------------------------------------------------------------
   Bytes Format Units     Label  Explanations
--------------------------------------------------------------------------------
   1-  8 F8.4   deg       RAdeg         Right Ascension, decimal degrees (J2000)
  10- 16 F7.4   deg       DEdeg         Declination, decimal degrees (J2000)
  18- 21 I4     K         Teff          Temperature derived from LAMOST spectra (1)
  23- 26 F4.2   [cm/s2]   logg          log g derived from LAMOST spectra (1)
  28- 33 F6.3   [-]       [Fe/H]        Metallicity derived from LAMOST spectra (1)
  35- 39 F5.2   [-]       [alpha/Fe]    {alpha} abundance derived from LAMOST spectra (1)
  41- 44 F4.2   Msun      Mass-in       Mass given by the Cannon (1)
  46- 49 F4.2   Msun      Mass-G        Mass given by GPR
  51- 55 F5.2   Gyr       Age-G         Age given by GPR
--------------------------------------------------------------------------------
Note (1): Values taken from Ness et al. (2016ApJ...823..114N)
--------------------------------------------------------------------------------
108.9335  8.7742 4767 2.40 -0.062  0.05 1.16 1.39  3.71 
108.9361  8.7519 4584 2.06 -0.552  0.13 1.05 1.18  5.72 
108.9426  8.2992 4815 3.13  0.255  0.08 1.31 1.24  6.30 
108.9523  3.3619 4585 2.07 -0.471  0.12 1.27 1.19  4.82 
108.9533  5.1044 5056 2.84 -0.080  0.02 2.36 1.81  0.89 
108.9597  2.2850 4517 2.11 -0.216  0.08 1.18 1.27  3.52 
108.9692  7.2133 4802 2.51 -0.640  0.18 1.19 1.08  6.11 
108.9741  8.6631 4575 2.05 -0.377  0.08 1.44 1.29  3.42 
108.9820  6.1072 4733 2.70 -0.341  0.16 1.15 1.15  6.23 
108.9883  2.1058 4205 1.52 -0.200  0.09 1.50 1.37  3.44 
108.9930  6.6606 5113 2.92 -0.069  0.03 2.22 1.70  0.68 
109.0000  6.0828 4655 2.56  0.158  0.03 0.95 1.52  4.19 
109.0072  6.9364 4940 3.04 -0.110  0.08 1.31 1.42  3.67 
109.0121  7.7594 4269 1.44 -0.357  0.10 1.63 1.38  1.96 
109.0193  1.8539 4862 2.33 -0.418  0.12 0.92 1.17  3.81 
109.0361  1.9486 4790 2.47 -0.351  0.16 1.45 1.06  6.11 
109.0447  1.5117 5009 3.17  0.111  0.03 1.88 1.46  2.74 
109.0569  2.3844 4512 1.85 -0.364  0.09 1.06 1.32  3.17 
109.0583  3.8042 4683 2.15 -0.265  0.10 0.91 1.22  2.34 
109.0603  2.4244 4519 1.87 -0.065  0.05 1.69 1.39  1.68 
109.0620  2.0286 4691 2.59  0.250  0.02 1.72 1.57  2.79 
109.0644  6.9867 4810 2.83 -0.026  0.06 1.42 1.54  4.11 
109.0850  7.1828 4870 2.95 -0.120  0.14 1.31 1.21  4.20 
109.0874  8.4636 4861 2.54 -0.161  0.06 1.50 1.46  3.35 
109.1222  1.4092 4808 2.49  0.002  0.05 1.02 1.42  3.66 
109.1292  7.8156 4854 2.95 -0.463  0.22 1.09 1.14  5.82 
109.1297  7.0319 4957 2.60 -0.233  0.07 1.46 1.45  2.33 
109.1435  9.1442 4795 2.41 -0.092  0.04 1.20 1.44  3.49 
109.1470  9.8258 4571 2.45  0.083  0.07 1.48 1.28  6.81 
109.1742  1.2231 4967 2.42 -0.450  0.14 0.93 1.12  4.39 
109.1922  6.7772 4813 2.37 -0.362  0.05 1.45 1.45  3.79 
109.2181  4.3331 4815 2.70 -0.286  0.10 1.46 1.36  4.18 
109.2267  3.4972 4825 2.68 -0.339  0.09 1.26 1.39  4.20 
109.2572  8.3219 4898 2.93 -0.243  0.10 1.12 1.41  4.33 
109.2630  0.0417 4827 2.84 -0.095  0.08 1.46 1.44  4.19 
109.2651  9.9283 5052 2.75 -0.315  0.17 1.95 1.15  1.82 
109.2800  3.1472 4974 3.19 -0.245  0.11 1.30 1.24  4.21 
109.2802  8.9528 4950 2.88 -0.284  0.06 1.21 1.63  3.02 
109.2810  1.2244 4936 3.10 -0.130  0.08 1.39 1.38  4.51 
109.2823  0.8194 4859 2.78 -0.052  0.05 1.31 1.55  2.71 
109.2875  5.5117 4652 2.64  0.073  0.07 1.30 1.38  5.19 
109.2917  0.8142 4918 2.48 -0.056  0.07 1.97 1.33  3.22 
109.2998  0.1750 4737 3.24  0.204  0.07 1.02 1.20 18.48 
109.3012  6.9681 5024 2.58 -0.074  0.06 2.20 1.45  1.84 
109.3024  9.4567 4792 2.43 -0.074  0.10 0.76 1.21  5.20 
109.3065  5.9239 4451 1.96 -0.116  0.04 1.59 1.39  2.80 
109.3355  9.3622 4596 1.99 -0.377  0.09 1.20 1.27  3.04 
109.3389  8.2178 4891 2.56 -0.135  0.06 1.24 1.45  2.94 
109.3446  4.2492 4815 2.66 -0.386  0.10 1.22 1.35  4.55 
109.3537  6.0258 4214 1.71  0.119  0.01 1.55 1.49  4.87 
109.3575  3.1353 4242 1.48 -0.311  0.11 1.47 1.34  2.72 
109.3794  2.5008 4958 2.56 -0.187  0.10 1.78 1.26  3.06 
109.3834  3.2283 4540 2.04 -0.296  0.08 1.49 1.28  3.18 
109.3888  4.7803 4861 2.84 -0.650  0.25 1.08 1.12  6.02 
109.4112  4.3425 4838 2.66  0.094  0.02 1.11 1.72  2.45 
109.4269  3.9653 4846 2.43 -0.123  0.06 1.14 1.35  3.42 
109.4418  7.5683 4795 2.43 -0.192  0.11 1.40 1.18  5.11 
109.4719  8.0008 4736 3.00  0.021  0.06 1.04 1.45 13.01 
109.4858  4.0303 4110 1.59  0.016  0.03 1.34 1.47  5.03 
109.5061  3.2303 4507 2.42  0.089  0.08 1.13 1.23  8.07 
109.5185  5.2633 4804 2.53  0.115  0.03 0.85 1.54  2.96 
109.5328  7.9039 5050 2.71 -0.259  0.08 1.77 1.43  1.32 
109.5368  2.5128 4636 2.50 -0.450  0.23 1.09 0.94  7.53 
109.5401  6.2336 4893 3.06  0.112  0.01 1.47 1.69  4.71 
109.5453  8.8011 4658 2.71 -0.181  0.20 1.14 1.03  7.46 
109.5487  9.1081 4951 3.20 -0.034  0.05 1.42 1.38  5.39 
109.5516  6.1100 4104 1.66  0.083  0.04 1.14 1.42  8.99 
109.5645  6.1764 4602 2.42  0.277  0.06 1.35 1.29  4.66 
109.5655  4.2486 4265 1.54 -0.364  0.11 1.29 1.32  3.24 
109.5881  6.9119 5061 2.62 -0.147  0.06 2.45 1.46  1.48 
109.5905  0.9811 4584 2.58  0.194  0.06 1.38 1.33  5.05 
109.5923  4.2156 4747 2.82  0.251  0.06 2.06 1.44  3.24 
109.5990  4.3369 4324 1.66 -0.434  0.12 1.22 1.28  4.32 
109.6032  4.8972 4341 1.79 -0.426  0.15 1.16 1.20  6.10 
109.6187  1.9186 4676 2.57  0.090  0.08 1.27 1.26  5.34 
109.6210  6.2853 4467 1.80 -0.306  0.12 1.62 1.26  3.59 
109.6292  1.5847 4609 2.57  0.152  0.05 1.48 1.44  4.91 
109.6337  1.9881 5020 2.55 -0.075  0.06 2.05 1.39  2.14 
109.6380  6.0522 4719 2.48  0.161  0.02 2.55 1.52  3.42 
109.6392  4.3503 4840 2.78 -0.373  0.11 1.31 1.35  4.95 
109.6444  6.4942 4983 2.68 -0.060  0.04 1.44 1.64  1.46 
109.6453  4.6867 4301 1.56 -0.282  0.07 1.55 1.39  2.27 
109.6532  0.6811 4845 2.44 -0.205  0.06 1.30 1.40  3.50 
109.6655  3.1539 4244 1.58 -0.277  0.10 1.35 1.33  3.58 
109.6690  9.9236 4788 2.94 -0.248  0.12 1.10 1.32  9.28 
109.6740  9.2536 4742 2.58 -0.793  0.22 1.31 1.05  7.94 
109.6780  1.4650 4755 2.58 -0.009  0.13 2.47 1.10  6.55 
109.6893  4.1678 4325 1.62 -0.325  0.10 1.49 1.33  3.13 
109.7103  7.0344 4608 2.08 -0.170  0.10 1.20 1.20  2.17 
109.7140  1.8822 4625 2.39 -0.301  0.16 1.06 1.03  7.65 
109.7257  2.2825 4600 2.10 -0.369  0.11 1.32 1.20  3.71 
109.7271  5.6994 5015 3.11 -0.338  0.17 2.14 1.17  2.37 
109.7390  8.9725 4555 2.04 -0.413  0.08 1.22 1.29  4.00 
109.7431  5.4050 4912 2.53 -0.191  0.04 1.23 1.53  2.98 
109.7434  2.8575 5052 2.86 -0.125  0.02 3.00 1.86  1.05 
109.7513  0.0806 4874 2.35 -0.434  0.18 0.61 1.01  6.69 
109.7660  5.3350 4906 2.83 -0.015  0.09 1.46 1.36  2.23 
109.7701  5.8536 4387 1.69 -0.381  0.11 1.36 1.30  3.67 
109.7927  9.8456 4864 2.77 -0.144  0.06 1.53 1.57  3.02 
109.7960  9.2964 4914 2.64 -0.123  0.11 1.61 1.24  2.93 
109.8017  0.9072 4362 1.67 -0.501  0.11 1.12 1.30  4.15 
109.8092  0.8792 4919 3.00  0.130  0.06 1.36 1.44  2.51 
109.8173  3.8408 5025 2.75 -0.156  0.04 1.98 1.70  1.17 
109.8442  7.5472 4207 1.68 -0.236  0.12 1.27 1.28  6.25 
109.8448  4.0033 4336 1.58 -0.312  0.09 1.54 1.36  2.52 
109.8487  7.2256 4983 2.94 -0.179  0.06 1.35 1.60  2.33 
109.8539  8.1761 4749 2.45 -0.391  0.16 1.23 1.06  6.27 
109.8643  5.6056 4959 2.99 -0.242  0.15 1.16 1.22  2.74 
109.8683  7.1153 4523 1.77 -0.346  0.09 2.27 1.32  2.63 
109.8716  6.8844 5088 2.91 -0.061 -0.00 2.36 2.00  0.89 
109.8735  2.6389 4917 3.24 -0.375  0.19 1.03 1.08  7.88 
109.8867  0.2969 4851 2.91 -0.092  0.07 1.61 1.49  4.64 
109.8917  0.1972 4398 2.28  0.038  0.05 1.18 1.36  7.52 
109.8923  9.5972 4522 1.90 -0.492  0.16 1.06 1.16  5.75 
109.8960  7.0192 4321 1.66 -0.361  0.10 1.23 1.33  3.54 
109.9012  2.6550 4706 2.40 -0.351  0.08 1.16 1.30  4.89 
109.9093  1.4897 4516 1.94 -0.227  0.08 1.25 1.29  2.66 
109.9104  9.6486 4918 2.54 -0.100  0.05 1.54 1.49  2.71 
109.9204  7.3717 4728 2.45  0.095  0.03 1.16 1.48  3.77 
109.9611  4.9081 4959 3.12 -0.430  0.20 1.28 1.15  3.72 
109.9726  5.9122 4611 2.59 -0.196  0.21 0.73 0.96  8.05 
109.9817  0.2703 4586 2.11 -0.182  0.08 1.48 1.28  2.36 
109.9897  5.5875 4981 2.47 -0.495  0.16 1.10 1.09  4.83 
110.0038  0.7203 4849 2.91 -0.355  0.16 1.09 1.22  5.57 
110.0140  9.2108 4449 2.01 -0.124  0.05 1.45 1.37  3.13 
110.0163  0.5042 4147 1.53  0.090  0.03 1.42 1.48  4.60 
110.0227  4.3800 4838 2.44 -0.236  0.08 1.34 1.29  3.86 
110.0293  6.8494 4517 2.27 -0.043  0.09 1.11 1.19  6.47 
110.0352  7.4378 4926 3.14 -0.467  0.22 1.10 1.13  5.11 
110.0829  2.5725 4291 1.51 -0.390  0.09 1.41 1.37  2.34 
110.0862  5.7169 4284 1.90  0.127  0.04 1.09 1.40  6.18 
110.1079  8.9972 4656 2.53  0.136  0.09 0.90 1.21  6.20 
110.1112  9.0908 4784 2.62 -0.383  0.11 1.26 1.28  4.89 
110.1278  8.2675 4801 3.00  0.165  0.07 1.45 1.38  5.55 
287.2183 -6.1689 4098 1.52  0.032  0.01 1.25 1.52  3.58 
287.2222 -6.0419 4677 2.16 -0.169  0.05 1.74 1.35  1.63 
287.2523 -7.9097 4256 1.72 -0.093  0.15 0.96 1.18  8.94 
287.2542 -1.1481 4685 2.59  0.119  0.03 1.67 1.54  4.18 
287.2675 -4.7269 4938 2.68  0.005  0.05 1.90 1.52  1.68 
287.2677 -1.3489 4555 2.17  0.155  0.03 0.95 1.39  1.97 
287.2996 -7.0314 4222 1.84 -0.077  0.12 1.09 1.21 10.27 
287.3032 -2.5508 4425 2.70  0.250  0.17 1.03 0.98 15.41 
287.3717 -7.8067 4692 2.94  0.092  0.11 1.08 1.24 11.22 
287.3742 -3.1231 4660 2.23 -0.148  0.15 0.83 1.04  5.79 
287.3829 -1.9081 4122 1.43 -0.306  0.17 1.17 1.22  4.77 
287.3844 -8.8444 4494 2.68  0.274  0.14 0.94 1.03 11.05 
287.3879 -8.0231 4755 2.37 -0.153  0.10 1.09 1.18  4.97 
287.3985 -4.8172 4445 2.26 -0.030  0.16 1.23 0.98 13.01 
287.4020 -4.5119 4739 2.32 -0.300  0.20 0.79 0.95  9.48 
287.4187 -3.5242 4185 1.71 -0.090  0.08 1.21 1.35  7.25 
287.4243 -0.8661 4930 2.93 -0.265  0.10 1.46 1.38  3.46 
287.4351 -5.8878 4707 2.32  0.025 -0.02 1.99 1.72  2.92 
287.4383 -6.6658 4971 2.63  0.202  0.02 2.45 1.66  1.12 
287.4384 -4.0344 4901 2.38 -0.505  0.24 0.64 0.92  9.51 
287.4468 -1.7292 4205 1.67 -0.481  0.23 1.19 1.08  6.66 
287.4620 -9.8447 4581 2.42  0.263  0.07 1.24 1.23  6.08 
287.4764 -3.3922 4676 2.62 -0.179  0.08 1.17 1.38  6.19 
287.4846 -6.7125 4830 2.69 -0.154  0.26 0.94 0.93  5.97 
287.5013 -2.7700 4737 2.50  0.061  0.02 1.00 1.57  4.12 
287.5076 -1.8825 4608 2.56 -0.201  0.22 1.14 0.93  8.52 
287.5079 -6.5164 4680 2.51  0.240  0.05 1.03 1.37  3.54 
287.5118 -9.7261 4324 1.57 -0.675  0.24 1.07 1.06  6.59 
287.5203 -4.9969 4431 1.98 -0.569  0.21 1.06 1.03  8.71 
287.5317 -5.1744 4383 2.12 -0.136  0.16 1.05 1.03  8.83 
287.5318 -1.0642 4420 2.42  0.020  0.14 1.13 1.03 11.96 
287.5489 -8.3069 4745 2.40 -0.109  0.18 0.52 0.95 13.22 
287.5575 -8.6153 4898 2.50 -0.314  0.21 0.98 0.96  7.98 
287.5582 -5.3683 4734 2.37 -0.064  0.06 0.94 1.34  3.85 
287.5642 -2.4989 4696 2.52 -0.076  0.04 1.73 1.55  5.66 
287.5687 -6.0753 4777 2.53 -0.436  0.22 1.01 0.98  6.76 
287.5783 -0.1528 4173 1.50 -0.144  0.05 1.57 1.45  2.75 
287.5814 -8.4917 4541 1.96 -0.256  0.06 1.07 1.36  2.36 
287.5904 -4.2006 4659 2.24 -0.033  0.16 0.90 1.00  7.57 
287.5913 -0.3214 4720 2.92  0.291  0.07 1.57 1.36  5.41 
287.5983 -2.6853 4622 2.50  0.261  0.03 1.37 1.48  3.31 
287.6053 -4.5206 4564 2.61  0.148  0.11 1.32 1.17  7.23 
287.6117 -3.2050 4941 3.13 -0.214  0.11 1.05 1.27  4.48 
287.6126 -9.6600 4445 1.78 -0.651  0.23 0.93 1.07  7.15 
287.6150 -1.6156 4223 1.81 -0.463  0.23 1.10 1.04  8.15 
287.6617 -6.8289 4562 2.43  0.074  0.06 1.34 1.32  6.59 
287.6737 -7.3847 4502 2.50  0.040  0.08 0.70 1.27  7.91 
287.6903 -5.2303 4202 1.81 -0.233  0.16 0.93 1.15 10.01 
287.6971 -9.1986 4391 2.19  0.273  0.08 1.26 1.18  7.94 
287.7005 -8.7919 4091 1.38 -0.155  0.12 1.24 1.36  4.66 
287.7024 -3.1772 4748 2.31  0.021  0.10 1.09 1.17  4.41 
287.7034 -0.1167 4532 2.80  0.285  0.10 1.08 1.20 11.70 
287.7074 -2.7042 4681 2.39 -0.011  0.15 0.58 1.01 12.72 
287.7139 -2.3722 4621 2.40  0.056  0.14 0.99 1.02 13.66 
287.7208 -4.6483 4721 2.56  0.123  0.06 0.74 1.39  3.92 
287.7275 -9.7950 4824 3.16  0.213  0.10 1.38 1.17  7.03 
287.7407 -4.1767 4463 2.24 -0.334  0.24 1.20 0.89 10.30 
287.7507 -9.8889 4479 2.51 -0.030  0.12 0.83 1.13  9.04 
287.7568 -3.2725 4355 1.74 -0.153  0.15 0.78 1.18  5.98 
287.7592 -0.6883 4541 1.94 -0.604  0.22 0.99 1.04  8.25 
287.7622 -5.8819 4258 2.31  0.297  0.02 1.02 1.42  6.19 
287.7650 -2.8928 4126 1.41 -0.422  0.19 1.19 1.17  3.91 
287.7730 -8.3756 4652 2.38  0.068  0.01 0.99 1.60  4.16 
287.7905 -9.3864 4709 2.77  0.065  0.12 1.20 1.20  5.90 
287.8006 -4.3231 4764 2.39 -0.352  0.27 0.77 0.86 12.36 
287.8025 -1.1089 4690 2.19 -0.260  0.21 0.36 0.93  7.99 
287.8040 -2.3486 4157 1.45 -0.271  0.16 1.18 1.23  4.92 
287.8055 -0.0386 4265 1.98  0.034  0.11 0.99 1.18  9.43 
287.8168 -6.1325 4877 3.27  0.208  0.06 1.17 1.20  8.37 
287.8340 -4.6422 4753 2.99  0.051  0.03 1.18 1.63 11.55 
287.8367 -9.3819 4847 2.50 -0.335  0.23 0.83 0.93  8.52 
287.8387 -5.3292 4780 2.90 -0.242  0.22 1.40 1.07  6.56 
287.8436 -9.3897 4954 2.31 -0.679  0.28 0.91 0.89 11.49 
287.8450 -0.8019 4560 2.26 -0.655  0.26 1.08 0.91  7.18 
287.8574 -0.9083 4311 1.90 -0.131  0.11 1.06 1.23  6.80 
287.8666 -2.8267 4412 2.00 -0.462  0.22 1.02 0.99  9.21 
287.8741 -9.3819 4666 2.53 -0.332  0.22 1.19 0.95  7.65 
287.8869 -0.2567 4330 1.80 -0.449  0.17 1.13 1.16  6.79 
287.8958 -5.5236 4746 2.44  0.065  0.06 0.97 1.32  4.52 
287.8970 -0.6236 4638 2.37  0.146  0.07 0.89 1.24  5.91 
287.8985 -8.4869 4789 3.04 -0.146  0.20 1.30 1.07  8.38 
287.9020 -4.6161 4290 1.73 -0.158  0.15 0.91 1.19  7.17 
287.9090 -4.4561 4621 2.51 -0.001  0.10 1.04 1.20  7.06 
287.9128 -2.5789 4758 2.41 -0.070  0.10 0.62 1.20  5.51 
287.9190 -8.4983 4898 2.50 -0.023  0.16 0.81 1.00 11.67 
287.9236 -4.2825 4558 2.36  0.060  0.08 0.79 1.24  6.96 
287.9309 -8.4408 4668 2.39  0.067  0.08 0.81 1.22  6.30 
287.9362 -6.8742 4734 2.37 -0.193  0.06 0.71 1.38  3.95 
287.9381 -6.4300 4770 2.78 -0.017  0.15 1.58 1.12  5.21 
287.9510 -9.9539 4570 2.33 -0.096  0.10 1.96 1.17  6.94 
287.9568 -2.6478 4260 2.02 -0.026  0.12 0.85 1.16 10.27 
287.9699 -8.4483 4397 2.23 -0.124  0.20 0.97 0.92 12.77 
287.9714 -8.1969 4540 2.46 -0.253  0.23 1.09 0.90  9.34 
287.9772 -4.3500 4821 2.62  0.183  0.00 1.24 1.74  2.28 
287.9784 -9.7197 4759 2.75  0.117  0.06 2.15 1.43  3.43 
287.9799 -3.5931 4767 2.79 -0.185  0.10 0.88 1.36  5.90 
287.9944 -0.0781 4580 2.33 -0.335  0.23 1.05 0.90 10.13 
288.0019 -3.3072 4546 2.33 -0.442  0.25 1.27 0.89  8.66 
288.0024 -6.9911 4332 1.94 -0.183  0.15 1.23 1.12  7.18 
288.0076 -3.3714 4791 2.42 -0.321  0.24 0.72 0.90 11.12 
288.0084 -6.4994 4915 3.19  0.201  0.09 1.09 1.17  4.36 
288.0172 -7.9569 4130 1.39 -0.478  0.18 1.07 1.22  3.43 
288.0406 -7.5242 4664 2.92  0.292  0.06 1.63 1.38  7.68 
288.0440 -4.3481 4918 3.10  0.005  0.04 1.39 1.54  5.09 
288.0527 -6.8778 4355 1.98 -0.413  0.22 1.19 0.99  9.42 
288.0534 -0.6247 4316 2.00 -0.368  0.23 0.80 0.97 10.09 
288.0577 -1.1211 4826 2.41 -0.382  0.25 0.89 0.89 10.94 
288.0724 -8.8950 4191 1.59  0.069  0.03 1.10 1.45  4.69 
288.0765 -2.0497 4535 2.63 -0.307  0.26 1.08 0.93  8.69 
288.0782 -8.1636 4845 2.35 -0.400  0.23 0.64 0.92 10.34 
288.0789 -5.9186 4654 2.56 -0.211  0.11 1.02 1.21  6.27 
288.0808 -0.8886 4695 2.52  0.288  0.05 1.34 1.36  3.03 
288.0877 -0.5142 4700 2.44  0.127  0.02 1.24 1.57  3.70 
288.0901 -7.0053 4621 2.71  0.060  0.07 1.29 1.38  7.04 
288.1028 -7.3075 4563 2.29 -0.612  0.24 1.16 0.92  7.21 
288.1031 -8.7469 4307 2.06  0.093  0.14 0.89 1.05  9.54 
288.1196 -6.1369 5007 3.23 -0.314  0.10 1.20 1.27  4.02 
288.1210 -2.3036 4672 2.36  0.039  0.04 0.82 1.39  3.98 
288.1239 -6.8889 4607 2.11 -0.578  0.26 0.99 0.92 10.24 
288.1339 -8.6106 4599 2.69 -0.068  0.12 1.07 1.22  8.47 
288.1392 -5.2011 4602 2.76 -0.315  0.25 1.04 1.00 10.80 
288.1522 -5.7031 4560 2.25  0.043  0.08 0.90 1.21  5.13 
288.1651 -2.5722 4261 1.78 -0.085  0.12 0.93 1.23  8.14 
288.1692 -7.5164 4900 2.49 -0.026  0.08 1.55 1.28  3.78 
288.1829 -5.9714 4369 1.68 -0.634  0.23 1.11 1.08  6.66 
288.1937 -2.5392 4605 2.65 -0.225  0.22 1.28 0.97  7.96 
288.1975 -0.4294 4687 2.33 -0.358  0.22 0.78 0.92 10.11 
288.2010 -8.9169 4583 2.35 -0.059  0.07 1.36 1.29  5.88 
288.2069 -7.1467 4586 2.46  0.100  0.10 1.01 1.14  8.90 
288.2098 -6.9017 4792 2.60 -0.724  0.23 1.23 1.04  7.26 
288.2105 -8.9983 4945 2.42 -0.541  0.26 0.78 0.90  9.90 
288.2142 -0.4161 4730 2.18 -0.112  0.19 0.72 0.95  5.16 
288.2162 -2.1589 4235 1.62 -0.251  0.14 1.08 1.25  5.71 
288.2265 -2.5000 4832 3.11  0.262  0.08 1.34 1.23  5.24 
288.2268 -3.2378 4852 3.13  0.101  0.05 1.04 1.43  7.28 
288.2327 -2.3781 4656 2.44 -0.114  0.22 0.79 0.89 14.66 
288.2350 -4.8350 4177 1.67 -0.479  0.24 1.25 1.06  6.66 
288.2400 -3.4261 4713 2.53 -0.075  0.08 1.83 1.31  5.18 
288.2408 -8.9464 4520 2.08 -0.100  0.05 1.47 1.36  2.36 
288.2451 -3.4850 4586 2.69  0.163  0.05 0.92 1.46  6.37 
288.2520 -7.8500 4841 2.99 -0.170  0.11 1.15 1.31  6.60 
288.2528 -2.5750 4797 2.26 -0.240  0.22 0.80 0.91  9.77 
288.2590 -4.1058 4857 2.59 -0.100  0.21 0.70 0.94  8.84 
288.2620 -9.1436 4809 2.41 -0.321  0.22 0.83 0.92 10.71 
288.2800 -3.8008 4541 2.36 -0.232  0.19 0.81 0.95 10.29 
288.2815 -5.7564 4173 1.64 -0.338  0.22 0.87 1.09  7.95 
288.2889 -2.4481 4978 3.18 -0.393  0.13 1.26 1.25  4.03 
288.3121 -1.2581 4622 2.72  0.155  0.07 1.14 1.38  5.98 
288.3125 -1.3303 4355 2.01 -0.261  0.16 0.98 1.08  7.87 
288.3262 -8.1750 4319 1.91 -0.339  0.18 1.07 1.09  8.33 
288.3310 -8.5344 4639 2.71  0.120  0.09 1.06 1.30  5.96 
288.3389 -2.9586 4342 1.76 -0.503  0.19 1.00 1.12  6.66 
288.3530 -9.2883 4082 1.42 -0.095  0.08 1.19 1.42  4.64 
288.3594 -6.8375 4662 2.97  0.299  0.08 1.30 1.31  9.76 
288.3731 -0.6894 4620 2.28 -0.062  0.16 0.92 0.99 10.23 
288.3820 -7.7264 4695 2.34 -0.118  0.16 0.87 1.00  9.86 
288.3860 -0.8308 4362 2.17 -0.060  0.10 1.15 1.17  8.36 
288.3910 -3.1150 4247 1.82 -0.139  0.13 1.16 1.21  8.66 
288.3981 -2.4103 4519 2.37 -0.001  0.04 0.95 1.40  6.68 
288.4068 -9.3111 4518 2.34 -0.058  0.16 1.25 0.98 12.84 
288.4118 -4.8989 4723 2.31 -0.198  0.17 0.85 0.99  8.67 
288.4273 -7.6978 4153 1.86 -0.150  0.19 1.04 1.08 13.21 
288.4302 -6.8708 4586 2.31  0.268  0.08 1.07 1.16  6.94 
288.4428 -4.7272 4459 2.37  0.217  0.04 1.38 1.36  5.76 
288.4534 -5.9556 4411 2.18 -0.519  0.26 1.05 0.90  8.36 
288.4583 -7.3967 4327 2.39  0.092  0.17 0.90 0.94 14.36 
288.4627 -8.7708 4594 2.39  0.281  0.05 1.03 1.32  4.14 
288.4730 -5.3578 4543 2.24 -0.173  0.16 1.17 1.02  8.16 
288.4731 -2.8325 4366 2.00 -0.408  0.22 1.13 0.99  9.41 
288.4839 -9.5956 4270 1.85 -0.154  0.11 1.14 1.23  7.81 
288.4858 -3.5594 4300 1.91 -0.478  0.24 0.84 1.01  9.12 
288.4877 -6.9200 4574 2.35 -0.606  0.24 0.93 0.93  7.03 
288.5116 -7.9703 4485 2.40  0.054  0.13 1.13 1.04 12.71 
288.5141 -0.3056 4719 2.68 -0.258  0.20 1.09 1.04  6.13 
288.5243 -9.6472 4806 2.49 -0.250  0.24 0.72 0.90 10.93 
288.5291 -6.6375 4875 2.55 -0.133  0.05 1.52 1.51  3.14 
288.5354 -4.1486 4572 2.43  0.162  0.10 0.86 1.15  8.92 
288.5362 -2.5281 4110 1.39 -0.075  0.06 1.14 1.48  3.56 
288.5436 -5.6653 5027 2.34 -0.414  0.21 0.82 0.95  8.42 
288.5490 -7.4408 4781 2.95 -0.434  0.23 1.20 1.11  8.96 
288.5503 -0.0531 4354 1.98 -0.470  0.22 1.09 1.01  9.39 
288.5553 -6.2856 4542 2.39 -0.080  0.10 0.84 1.16  8.15 
288.5586 -3.6597 4081 1.78  0.259 -0.01 0.96 1.51 10.85 
288.5660 -4.5436 4249 1.43 -0.618  0.21 1.09 1.14  4.42 
288.5670 -2.4178 4103 1.57  0.038  0.02 1.09 1.48  4.75 
288.5817 -2.9750 4764 2.44 -0.059  0.05 0.86 1.43  4.05 
288.5960 -5.1017 4366 1.58 -0.580  0.15 1.07 1.24  5.10 
288.5971 -3.5017 4270 1.67 -0.141  0.10 0.86 1.30  5.43 
288.6030 -0.1322 4807 2.34 -0.068  0.19 0.63 0.92 14.44 
288.6044 -4.5572 4649 2.48 -0.053  0.20 0.89 0.91 14.06 
288.6142 -4.2728 4769 2.36 -0.066  0.16 0.71 0.98 11.56 
288.6154 -2.0986 4454 1.76 -0.572  0.16 0.84 1.18  5.92 
288.6197 -2.7942 4310 1.88 -0.281  0.17 1.09 1.11  7.87 
288.6217 -4.1358 4812 2.87 -0.245  0.20 1.42 1.10  5.21 
288.6255 -2.6625 4990 2.32 -0.746  0.28 0.94 0.90 10.77 
288.6293 -8.7331 4265 1.91  0.025  0.12 1.14 1.18  8.89 
288.6320 -4.5544 4803 2.47 -0.057  0.04 1.80 1.51  3.76 
288.6367 -6.8628 4613 2.62 -0.028  0.12 1.11 1.16  7.13 
288.6404 -3.5400 4356 2.34  0.237  0.05 1.13 1.33  7.02 
288.6473 -7.8453 4110 1.59 -0.143  0.16 1.30 1.21 11.35 
288.6519 -2.9067 4394 1.80 -0.640  0.19 1.06 1.13  6.79 
288.6537 -6.7419 4906 3.19  0.146  0.07 1.27 1.25  5.16 
288.6590 -9.4172 4262 1.96  0.161  0.05 1.18 1.33  8.08 
288.6690 -3.3239 4144 1.76  0.035  0.10 1.14 1.28 14.13 
288.6720 -0.8750 4548 2.15 -0.532  0.21 1.51 0.99  8.22 
288.6740 -0.0053 4868 2.86 -0.304  0.10 1.23 1.41  4.77 
288.6928 -7.1386 4093 1.64  0.056  0.09 0.99 1.32 14.21 
